step,method,q,seed,ablation,drift_effort
4395008,TEL-PPO,55.0,42,baseline,
4395008,TEL-PPO,55.0,42,baseline,
4395008,TEL-PPO,55.0,42,baseline,
4399104,TEL-PPO,55.0,42,baseline,
4399104,TEL-PPO,55.0,42,baseline,
4399104,TEL-PPO,55.0,42,baseline,
4403200,TEL-PPO,55.0,42,baseline,
4403200,TEL-PPO,55.0,42,baseline,
4403200,TEL-PPO,55.0,42,baseline,
4407296,TEL-PPO,55.0,42,baseline,
4407296,TEL-PPO,55.0,42,baseline,
4407296,TEL-PPO,55.0,42,baseline,
4411392,TEL-PPO,55.0,42,baseline,
4411392,TEL-PPO,55.0,42,baseline,
4411392,TEL-PPO,55.0,42,baseline,
4415488,TEL-PPO,55.0,42,baseline,
4415488,TEL-PPO,55.0,42,baseline,
4415488,TEL-PPO,55.0,42,baseline,0.640404224395752
4419584,TEL-PPO,55.0,42,baseline,
4419584,TEL-PPO,55.0,42,baseline,
4419584,TEL-PPO,55.0,42,baseline,
4423680,TEL-PPO,55.0,42,baseline,
4423680,TEL-PPO,55.0,42,baseline,
4423680,TEL-PPO,55.0,42,baseline,
4427776,TEL-PPO,55.0,42,baseline,
4427776,TEL-PPO,55.0,42,baseline,
4427776,TEL-PPO,55.0,42,baseline,
4431872,TEL-PPO,55.0,42,baseline,
4431872,TEL-PPO,55.0,42,baseline,
4431872,TEL-PPO,55.0,42,baseline,
4435968,TEL-PPO,55.0,42,baseline,
4435968,TEL-PPO,55.0,42,baseline,
4435968,TEL-PPO,55.0,42,baseline,
4440064,TEL-PPO,55.0,42,baseline,
4440064,TEL-PPO,55.0,42,baseline,
4440064,TEL-PPO,55.0,42,baseline,
4444160,TEL-PPO,55.0,42,baseline,
4444160,TEL-PPO,55.0,42,baseline,
4444160,TEL-PPO,55.0,42,baseline,
4448256,TEL-PPO,55.0,42,baseline,
4448256,TEL-PPO,55.0,42,baseline,
4448256,TEL-PPO,55.0,42,baseline,
4452352,TEL-PPO,55.0,42,baseline,
4452352,TEL-PPO,55.0,42,baseline,
4452352,TEL-PPO,55.0,42,baseline,
4456448,TEL-PPO,55.0,42,baseline,
4456448,TEL-PPO,55.0,42,baseline,
4456448,TEL-PPO,55.0,42,baseline,
4460544,TEL-PPO,55.0,42,baseline,
4460544,TEL-PPO,55.0,42,baseline,
4460544,TEL-PPO,55.0,42,baseline,
4464640,TEL-PPO,55.0,42,baseline,
4464640,TEL-PPO,55.0,42,baseline,
4464640,TEL-PPO,55.0,42,baseline,
4468736,TEL-PPO,55.0,42,baseline,
4468736,TEL-PPO,55.0,42,baseline,
4468736,TEL-PPO,55.0,42,baseline,
4472832,TEL-PPO,55.0,42,baseline,
4472832,TEL-PPO,55.0,42,baseline,
4472832,TEL-PPO,55.0,42,baseline,
4476928,TEL-PPO,55.0,42,baseline,
4476928,TEL-PPO,55.0,42,baseline,
4476928,TEL-PPO,55.0,42,baseline,
4481024,TEL-PPO,55.0,42,baseline,
4481024,TEL-PPO,55.0,42,baseline,
4481024,TEL-PPO,55.0,42,baseline,
4485120,TEL-PPO,55.0,42,baseline,
4485120,TEL-PPO,55.0,42,baseline,
4485120,TEL-PPO,55.0,42,baseline,
4489216,TEL-PPO,55.0,42,baseline,
4489216,TEL-PPO,55.0,42,baseline,
4489216,TEL-PPO,55.0,42,baseline,
4493312,TEL-PPO,55.0,42,baseline,
4493312,TEL-PPO,55.0,42,baseline,
4493312,TEL-PPO,55.0,42,baseline,
4497408,TEL-PPO,55.0,42,baseline,
4497408,TEL-PPO,55.0,42,baseline,
4497408,TEL-PPO,55.0,42,baseline,0.9002864360809326
4501504,TEL-PPO,55.0,42,baseline,
4501504,TEL-PPO,55.0,42,baseline,
4501504,TEL-PPO,55.0,42,baseline,
4505600,TEL-PPO,55.0,42,baseline,
4505600,TEL-PPO,55.0,42,baseline,
4505600,TEL-PPO,55.0,42,baseline,
4509696,TEL-PPO,55.0,42,baseline,
4509696,TEL-PPO,55.0,42,baseline,
4509696,TEL-PPO,55.0,42,baseline,
4513792,TEL-PPO,55.0,42,baseline,
4513792,TEL-PPO,55.0,42,baseline,
4513792,TEL-PPO,55.0,42,baseline,
4517888,TEL-PPO,55.0,42,baseline,
4517888,TEL-PPO,55.0,42,baseline,
4517888,TEL-PPO,55.0,42,baseline,
4521984,TEL-PPO,55.0,42,baseline,
4521984,TEL-PPO,55.0,42,baseline,
4521984,TEL-PPO,55.0,42,baseline,
4526080,TEL-PPO,55.0,42,baseline,
4526080,TEL-PPO,55.0,42,baseline,
4526080,TEL-PPO,55.0,42,baseline,
4530176,TEL-PPO,55.0,42,baseline,
4530176,TEL-PPO,55.0,42,baseline,
4530176,TEL-PPO,55.0,42,baseline,
4534272,TEL-PPO,55.0,42,baseline,
4534272,TEL-PPO,55.0,42,baseline,
4534272,TEL-PPO,55.0,42,baseline,
4538368,TEL-PPO,55.0,42,baseline,
4538368,TEL-PPO,55.0,42,baseline,
4538368,TEL-PPO,55.0,42,baseline,
4542464,TEL-PPO,55.0,42,baseline,
4542464,TEL-PPO,55.0,42,baseline,
4542464,TEL-PPO,55.0,42,baseline,
4546560,TEL-PPO,55.0,42,baseline,
4546560,TEL-PPO,55.0,42,baseline,
4546560,TEL-PPO,55.0,42,baseline,
4550656,TEL-PPO,55.0,42,baseline,
4550656,TEL-PPO,55.0,42,baseline,
4550656,TEL-PPO,55.0,42,baseline,
4554752,TEL-PPO,55.0,42,baseline,
4554752,TEL-PPO,55.0,42,baseline,
4554752,TEL-PPO,55.0,42,baseline,
4558848,TEL-PPO,55.0,42,baseline,
4558848,TEL-PPO,55.0,42,baseline,
4558848,TEL-PPO,55.0,42,baseline,
4562944,TEL-PPO,55.0,42,baseline,
4562944,TEL-PPO,55.0,42,baseline,
4562944,TEL-PPO,55.0,42,baseline,
4567040,TEL-PPO,55.0,42,baseline,
4567040,TEL-PPO,55.0,42,baseline,
4567040,TEL-PPO,55.0,42,baseline,
4571136,TEL-PPO,55.0,42,baseline,
4571136,TEL-PPO,55.0,42,baseline,
4571136,TEL-PPO,55.0,42,baseline,
4575232,TEL-PPO,55.0,42,baseline,
4575232,TEL-PPO,55.0,42,baseline,
4575232,TEL-PPO,55.0,42,baseline,
4579328,TEL-PPO,55.0,42,baseline,
4579328,TEL-PPO,55.0,42,baseline,
4579328,TEL-PPO,55.0,42,baseline,0.23331642150878906
4583424,TEL-PPO,55.0,42,baseline,
4583424,TEL-PPO,55.0,42,baseline,
4583424,TEL-PPO,55.0,42,baseline,
4587520,TEL-PPO,55.0,42,baseline,
4587520,TEL-PPO,55.0,42,baseline,
4587520,TEL-PPO,55.0,42,baseline,
4591616,TEL-PPO,55.0,42,baseline,
4591616,TEL-PPO,55.0,42,baseline,
4591616,TEL-PPO,55.0,42,baseline,
4595712,TEL-PPO,55.0,42,baseline,
4595712,TEL-PPO,55.0,42,baseline,
4595712,TEL-PPO,55.0,42,baseline,
4599808,TEL-PPO,55.0,42,baseline,
4599808,TEL-PPO,55.0,42,baseline,
4599808,TEL-PPO,55.0,42,baseline,
4603904,TEL-PPO,55.0,42,baseline,
4603904,TEL-PPO,55.0,42,baseline,
4603904,TEL-PPO,55.0,42,baseline,
4608000,TEL-PPO,55.0,42,baseline,
4608000,TEL-PPO,55.0,42,baseline,
4608000,TEL-PPO,55.0,42,baseline,
4612096,TEL-PPO,55.0,42,baseline,
4612096,TEL-PPO,55.0,42,baseline,
4612096,TEL-PPO,55.0,42,baseline,
4616192,TEL-PPO,55.0,42,baseline,
4616192,TEL-PPO,55.0,42,baseline,
4616192,TEL-PPO,55.0,42,baseline,
4620288,TEL-PPO,55.0,42,baseline,
4620288,TEL-PPO,55.0,42,baseline,
4620288,TEL-PPO,55.0,42,baseline,
4624384,TEL-PPO,55.0,42,baseline,
4624384,TEL-PPO,55.0,42,baseline,
4624384,TEL-PPO,55.0,42,baseline,
4628480,TEL-PPO,55.0,42,baseline,
4628480,TEL-PPO,55.0,42,baseline,
4628480,TEL-PPO,55.0,42,baseline,
4632576,TEL-PPO,55.0,42,baseline,
4632576,TEL-PPO,55.0,42,baseline,
4632576,TEL-PPO,55.0,42,baseline,
4636672,TEL-PPO,55.0,42,baseline,
4636672,TEL-PPO,55.0,42,baseline,
4636672,TEL-PPO,55.0,42,baseline,
4640768,TEL-PPO,55.0,42,baseline,
4640768,TEL-PPO,55.0,42,baseline,
4640768,TEL-PPO,55.0,42,baseline,
4644864,TEL-PPO,55.0,42,baseline,
4644864,TEL-PPO,55.0,42,baseline,
4644864,TEL-PPO,55.0,42,baseline,
4648960,TEL-PPO,55.0,42,baseline,
4648960,TEL-PPO,55.0,42,baseline,
4648960,TEL-PPO,55.0,42,baseline,
4653056,TEL-PPO,55.0,42,baseline,
4653056,TEL-PPO,55.0,42,baseline,
4653056,TEL-PPO,55.0,42,baseline,
4657152,TEL-PPO,55.0,42,baseline,
4657152,TEL-PPO,55.0,42,baseline,
4657152,TEL-PPO,55.0,42,baseline,
4661248,TEL-PPO,55.0,42,baseline,
4661248,TEL-PPO,55.0,42,baseline,
4661248,TEL-PPO,55.0,42,baseline,0.5327880382537842
4665344,TEL-PPO,55.0,42,baseline,
4665344,TEL-PPO,55.0,42,baseline,
4665344,TEL-PPO,55.0,42,baseline,
4669440,TEL-PPO,55.0,42,baseline,
4669440,TEL-PPO,55.0,42,baseline,
4669440,TEL-PPO,55.0,42,baseline,
4673536,TEL-PPO,55.0,42,baseline,
4673536,TEL-PPO,55.0,42,baseline,
4673536,TEL-PPO,55.0,42,baseline,
4677632,TEL-PPO,55.0,42,baseline,
4677632,TEL-PPO,55.0,42,baseline,
4677632,TEL-PPO,55.0,42,baseline,
4681728,TEL-PPO,55.0,42,baseline,
4681728,TEL-PPO,55.0,42,baseline,
4681728,TEL-PPO,55.0,42,baseline,
4685824,TEL-PPO,55.0,42,baseline,
4685824,TEL-PPO,55.0,42,baseline,
4685824,TEL-PPO,55.0,42,baseline,
4689920,TEL-PPO,55.0,42,baseline,
4689920,TEL-PPO,55.0,42,baseline,
4689920,TEL-PPO,55.0,42,baseline,
4694016,TEL-PPO,55.0,42,baseline,
4694016,TEL-PPO,55.0,42,baseline,
4694016,TEL-PPO,55.0,42,baseline,
4698112,TEL-PPO,55.0,42,baseline,
4698112,TEL-PPO,55.0,42,baseline,
4698112,TEL-PPO,55.0,42,baseline,
4702208,TEL-PPO,55.0,42,baseline,
4702208,TEL-PPO,55.0,42,baseline,
4702208,TEL-PPO,55.0,42,baseline,
4706304,TEL-PPO,55.0,42,baseline,
4706304,TEL-PPO,55.0,42,baseline,
4706304,TEL-PPO,55.0,42,baseline,
4710400,TEL-PPO,55.0,42,baseline,
4710400,TEL-PPO,55.0,42,baseline,
4710400,TEL-PPO,55.0,42,baseline,
4714496,TEL-PPO,55.0,42,baseline,
4714496,TEL-PPO,55.0,42,baseline,
4714496,TEL-PPO,55.0,42,baseline,
4718592,TEL-PPO,55.0,42,baseline,
4718592,TEL-PPO,55.0,42,baseline,
4718592,TEL-PPO,55.0,42,baseline,
4722688,TEL-PPO,55.0,42,baseline,
4722688,TEL-PPO,55.0,42,baseline,
4722688,TEL-PPO,55.0,42,baseline,
4726784,TEL-PPO,55.0,42,baseline,
4726784,TEL-PPO,55.0,42,baseline,
4726784,TEL-PPO,55.0,42,baseline,
4730880,TEL-PPO,55.0,42,baseline,
4730880,TEL-PPO,55.0,42,baseline,
4730880,TEL-PPO,55.0,42,baseline,
4734976,TEL-PPO,55.0,42,baseline,
4734976,TEL-PPO,55.0,42,baseline,
4734976,TEL-PPO,55.0,42,baseline,
4739072,TEL-PPO,55.0,42,baseline,
4739072,TEL-PPO,55.0,42,baseline,
4739072,TEL-PPO,55.0,42,baseline,
4743168,TEL-PPO,55.0,42,baseline,
4743168,TEL-PPO,55.0,42,baseline,
4743168,TEL-PPO,55.0,42,baseline,0.6872773170471191
4747264,TEL-PPO,55.0,42,baseline,
4747264,TEL-PPO,55.0,42,baseline,
4747264,TEL-PPO,55.0,42,baseline,
4751360,TEL-PPO,55.0,42,baseline,
4751360,TEL-PPO,55.0,42,baseline,
4751360,TEL-PPO,55.0,42,baseline,
4755456,TEL-PPO,55.0,42,baseline,
4755456,TEL-PPO,55.0,42,baseline,
4755456,TEL-PPO,55.0,42,baseline,
4759552,TEL-PPO,55.0,42,baseline,
4759552,TEL-PPO,55.0,42,baseline,
4759552,TEL-PPO,55.0,42,baseline,
4763648,TEL-PPO,55.0,42,baseline,
4763648,TEL-PPO,55.0,42,baseline,
4763648,TEL-PPO,55.0,42,baseline,
4767744,TEL-PPO,55.0,42,baseline,
4767744,TEL-PPO,55.0,42,baseline,
4767744,TEL-PPO,55.0,42,baseline,
4771840,TEL-PPO,55.0,42,baseline,
4771840,TEL-PPO,55.0,42,baseline,
4771840,TEL-PPO,55.0,42,baseline,
4775936,TEL-PPO,55.0,42,baseline,
4775936,TEL-PPO,55.0,42,baseline,
4775936,TEL-PPO,55.0,42,baseline,
4780032,TEL-PPO,55.0,42,baseline,
4780032,TEL-PPO,55.0,42,baseline,
4780032,TEL-PPO,55.0,42,baseline,
4784128,TEL-PPO,55.0,42,baseline,
4784128,TEL-PPO,55.0,42,baseline,
4784128,TEL-PPO,55.0,42,baseline,
4788224,TEL-PPO,55.0,42,baseline,
4788224,TEL-PPO,55.0,42,baseline,
4788224,TEL-PPO,55.0,42,baseline,
4792320,TEL-PPO,55.0,42,baseline,
4792320,TEL-PPO,55.0,42,baseline,
4792320,TEL-PPO,55.0,42,baseline,
4796416,TEL-PPO,55.0,42,baseline,
4796416,TEL-PPO,55.0,42,baseline,
4796416,TEL-PPO,55.0,42,baseline,
4800512,TEL-PPO,55.0,42,baseline,
4800512,TEL-PPO,55.0,42,baseline,
4800512,TEL-PPO,55.0,42,baseline,
4804608,TEL-PPO,55.0,42,baseline,
4804608,TEL-PPO,55.0,42,baseline,
4804608,TEL-PPO,55.0,42,baseline,
4808704,TEL-PPO,55.0,42,baseline,
4808704,TEL-PPO,55.0,42,baseline,
4808704,TEL-PPO,55.0,42,baseline,
4812800,TEL-PPO,55.0,42,baseline,
4812800,TEL-PPO,55.0,42,baseline,
4812800,TEL-PPO,55.0,42,baseline,
4816896,TEL-PPO,55.0,42,baseline,
4816896,TEL-PPO,55.0,42,baseline,
4816896,TEL-PPO,55.0,42,baseline,
4820992,TEL-PPO,55.0,42,baseline,
4820992,TEL-PPO,55.0,42,baseline,
4820992,TEL-PPO,55.0,42,baseline,
4825088,TEL-PPO,55.0,42,baseline,
4825088,TEL-PPO,55.0,42,baseline,
4825088,TEL-PPO,55.0,42,baseline,0.30596256256103516
4829184,TEL-PPO,55.0,42,baseline,
4829184,TEL-PPO,55.0,42,baseline,
4829184,TEL-PPO,55.0,42,baseline,
4833280,TEL-PPO,55.0,42,baseline,
4833280,TEL-PPO,55.0,42,baseline,
4833280,TEL-PPO,55.0,42,baseline,
4837376,TEL-PPO,55.0,42,baseline,
4837376,TEL-PPO,55.0,42,baseline,
4837376,TEL-PPO,55.0,42,baseline,
4841472,TEL-PPO,55.0,42,baseline,
4841472,TEL-PPO,55.0,42,baseline,
4841472,TEL-PPO,55.0,42,baseline,
4845568,TEL-PPO,55.0,42,baseline,
4845568,TEL-PPO,55.0,42,baseline,
4845568,TEL-PPO,55.0,42,baseline,
4849664,TEL-PPO,55.0,42,baseline,
4849664,TEL-PPO,55.0,42,baseline,
4849664,TEL-PPO,55.0,42,baseline,
4853760,TEL-PPO,55.0,42,baseline,
4853760,TEL-PPO,55.0,42,baseline,
4853760,TEL-PPO,55.0,42,baseline,
4857856,TEL-PPO,55.0,42,baseline,
4857856,TEL-PPO,55.0,42,baseline,
4857856,TEL-PPO,55.0,42,baseline,
4861952,TEL-PPO,55.0,42,baseline,
4861952,TEL-PPO,55.0,42,baseline,
4861952,TEL-PPO,55.0,42,baseline,
4866048,TEL-PPO,55.0,42,baseline,
4866048,TEL-PPO,55.0,42,baseline,
4866048,TEL-PPO,55.0,42,baseline,
4870144,TEL-PPO,55.0,42,baseline,
4870144,TEL-PPO,55.0,42,baseline,
4870144,TEL-PPO,55.0,42,baseline,
4874240,TEL-PPO,55.0,42,baseline,
4874240,TEL-PPO,55.0,42,baseline,
4874240,TEL-PPO,55.0,42,baseline,
4878336,TEL-PPO,55.0,42,baseline,
4878336,TEL-PPO,55.0,42,baseline,
4878336,TEL-PPO,55.0,42,baseline,
4882432,TEL-PPO,55.0,42,baseline,
4882432,TEL-PPO,55.0,42,baseline,
4882432,TEL-PPO,55.0,42,baseline,
4886528,TEL-PPO,55.0,42,baseline,
4886528,TEL-PPO,55.0,42,baseline,
4886528,TEL-PPO,55.0,42,baseline,
4890624,TEL-PPO,55.0,42,baseline,
4890624,TEL-PPO,55.0,42,baseline,
4890624,TEL-PPO,55.0,42,baseline,
4894720,TEL-PPO,55.0,42,baseline,
4894720,TEL-PPO,55.0,42,baseline,
4894720,TEL-PPO,55.0,42,baseline,
4898816,TEL-PPO,55.0,42,baseline,
4898816,TEL-PPO,55.0,42,baseline,
4898816,TEL-PPO,55.0,42,baseline,
4902912,TEL-PPO,55.0,42,baseline,
4902912,TEL-PPO,55.0,42,baseline,
4902912,TEL-PPO,55.0,42,baseline,
4907008,TEL-PPO,55.0,42,baseline,
4907008,TEL-PPO,55.0,42,baseline,
4907008,TEL-PPO,55.0,42,baseline,0.8340358734130859
4911104,TEL-PPO,55.0,42,baseline,
4911104,TEL-PPO,55.0,42,baseline,
4911104,TEL-PPO,55.0,42,baseline,
4915200,TEL-PPO,55.0,42,baseline,
4915200,TEL-PPO,55.0,42,baseline,
4915200,TEL-PPO,55.0,42,baseline,
4919296,TEL-PPO,55.0,42,baseline,
4919296,TEL-PPO,55.0,42,baseline,
4919296,TEL-PPO,55.0,42,baseline,
4923392,TEL-PPO,55.0,42,baseline,
4923392,TEL-PPO,55.0,42,baseline,
4923392,TEL-PPO,55.0,42,baseline,
4927488,TEL-PPO,55.0,42,baseline,
4927488,TEL-PPO,55.0,42,baseline,
4927488,TEL-PPO,55.0,42,baseline,
4931584,TEL-PPO,55.0,42,baseline,
4931584,TEL-PPO,55.0,42,baseline,
4931584,TEL-PPO,55.0,42,baseline,
4935680,TEL-PPO,55.0,42,baseline,
4935680,TEL-PPO,55.0,42,baseline,
4935680,TEL-PPO,55.0,42,baseline,
4939776,TEL-PPO,55.0,42,baseline,
4939776,TEL-PPO,55.0,42,baseline,
4939776,TEL-PPO,55.0,42,baseline,
4943872,TEL-PPO,55.0,42,baseline,
4943872,TEL-PPO,55.0,42,baseline,
4943872,TEL-PPO,55.0,42,baseline,
4947968,TEL-PPO,55.0,42,baseline,
4947968,TEL-PPO,55.0,42,baseline,
4947968,TEL-PPO,55.0,42,baseline,
4952064,TEL-PPO,55.0,42,baseline,
4952064,TEL-PPO,55.0,42,baseline,
4952064,TEL-PPO,55.0,42,baseline,
4956160,TEL-PPO,55.0,42,baseline,
4956160,TEL-PPO,55.0,42,baseline,
4956160,TEL-PPO,55.0,42,baseline,
4960256,TEL-PPO,55.0,42,baseline,
4960256,TEL-PPO,55.0,42,baseline,
4960256,TEL-PPO,55.0,42,baseline,
4964352,TEL-PPO,55.0,42,baseline,
4964352,TEL-PPO,55.0,42,baseline,
4964352,TEL-PPO,55.0,42,baseline,
4968448,TEL-PPO,55.0,42,baseline,
4968448,TEL-PPO,55.0,42,baseline,
4968448,TEL-PPO,55.0,42,baseline,
4972544,TEL-PPO,55.0,42,baseline,
4972544,TEL-PPO,55.0,42,baseline,
4972544,TEL-PPO,55.0,42,baseline,
4976640,TEL-PPO,55.0,42,baseline,
4976640,TEL-PPO,55.0,42,baseline,
4976640,TEL-PPO,55.0,42,baseline,
4980736,TEL-PPO,55.0,42,baseline,
4980736,TEL-PPO,55.0,42,baseline,
4980736,TEL-PPO,55.0,42,baseline,
4984832,TEL-PPO,55.0,42,baseline,
4984832,TEL-PPO,55.0,42,baseline,
4984832,TEL-PPO,55.0,42,baseline,
4988928,TEL-PPO,55.0,42,baseline,
4988928,TEL-PPO,55.0,42,baseline,
4988928,TEL-PPO,55.0,42,baseline,0.2575039863586426
4993024,TEL-PPO,55.0,42,baseline,
4993024,TEL-PPO,55.0,42,baseline,
4993024,TEL-PPO,55.0,42,baseline,
4997120,TEL-PPO,55.0,42,baseline,
4997120,TEL-PPO,55.0,42,baseline,
4997120,TEL-PPO,55.0,42,baseline,
5001216,TEL-PPO,55.0,42,baseline,
5001216,TEL-PPO,55.0,42,baseline,
5001216,TEL-PPO,55.0,42,baseline,
5005312,TEL-PPO,55.0,42,baseline,
5005312,TEL-PPO,55.0,42,baseline,
5005312,TEL-PPO,55.0,42,baseline,
5009408,TEL-PPO,55.0,42,baseline,
5009408,TEL-PPO,55.0,42,baseline,
5009408,TEL-PPO,55.0,42,baseline,
5013504,TEL-PPO,55.0,42,baseline,
5013504,TEL-PPO,55.0,42,baseline,
5013504,TEL-PPO,55.0,42,baseline,
5017600,TEL-PPO,55.0,42,baseline,
5017600,TEL-PPO,55.0,42,baseline,
5017600,TEL-PPO,55.0,42,baseline,
5021696,TEL-PPO,55.0,42,baseline,
5021696,TEL-PPO,55.0,42,baseline,
5021696,TEL-PPO,55.0,42,baseline,
5025792,TEL-PPO,55.0,42,baseline,
5025792,TEL-PPO,55.0,42,baseline,
5025792,TEL-PPO,55.0,42,baseline,
5029888,TEL-PPO,55.0,42,baseline,
5029888,TEL-PPO,55.0,42,baseline,
5029888,TEL-PPO,55.0,42,baseline,
5033984,TEL-PPO,55.0,42,baseline,
5033984,TEL-PPO,55.0,42,baseline,
5033984,TEL-PPO,55.0,42,baseline,
5038080,TEL-PPO,55.0,42,baseline,
5038080,TEL-PPO,55.0,42,baseline,
5038080,TEL-PPO,55.0,42,baseline,
5042176,TEL-PPO,55.0,42,baseline,
5042176,TEL-PPO,55.0,42,baseline,
5042176,TEL-PPO,55.0,42,baseline,
5046272,TEL-PPO,55.0,42,baseline,
5046272,TEL-PPO,55.0,42,baseline,
5046272,TEL-PPO,55.0,42,baseline,
5050368,TEL-PPO,55.0,42,baseline,
5050368,TEL-PPO,55.0,42,baseline,
5050368,TEL-PPO,55.0,42,baseline,
5054464,TEL-PPO,55.0,42,baseline,
5054464,TEL-PPO,55.0,42,baseline,
5054464,TEL-PPO,55.0,42,baseline,
5058560,TEL-PPO,55.0,42,baseline,
5058560,TEL-PPO,55.0,42,baseline,
5058560,TEL-PPO,55.0,42,baseline,
5062656,TEL-PPO,55.0,42,baseline,
5062656,TEL-PPO,55.0,42,baseline,
5062656,TEL-PPO,55.0,42,baseline,
5066752,TEL-PPO,55.0,42,baseline,
5066752,TEL-PPO,55.0,42,baseline,
5066752,TEL-PPO,55.0,42,baseline,
5070848,TEL-PPO,55.0,42,baseline,
5070848,TEL-PPO,55.0,42,baseline,
5070848,TEL-PPO,55.0,42,baseline,0.3785252571105957
5074944,TEL-PPO,55.0,42,baseline,
5074944,TEL-PPO,55.0,42,baseline,
5074944,TEL-PPO,55.0,42,baseline,
5079040,TEL-PPO,55.0,42,baseline,
5079040,TEL-PPO,55.0,42,baseline,
5079040,TEL-PPO,55.0,42,baseline,
5083136,TEL-PPO,55.0,42,baseline,
5083136,TEL-PPO,55.0,42,baseline,
5083136,TEL-PPO,55.0,42,baseline,
5087232,TEL-PPO,55.0,42,baseline,
5087232,TEL-PPO,55.0,42,baseline,
5087232,TEL-PPO,55.0,42,baseline,
5091328,TEL-PPO,55.0,42,baseline,
5091328,TEL-PPO,55.0,42,baseline,
5091328,TEL-PPO,55.0,42,baseline,
5095424,TEL-PPO,55.0,42,baseline,
5095424,TEL-PPO,55.0,42,baseline,
5095424,TEL-PPO,55.0,42,baseline,
5099520,TEL-PPO,55.0,42,baseline,
5099520,TEL-PPO,55.0,42,baseline,
5099520,TEL-PPO,55.0,42,baseline,
5103616,TEL-PPO,55.0,42,baseline,
5103616,TEL-PPO,55.0,42,baseline,
5103616,TEL-PPO,55.0,42,baseline,
5107712,TEL-PPO,55.0,42,baseline,
5107712,TEL-PPO,55.0,42,baseline,
5107712,TEL-PPO,55.0,42,baseline,
5111808,TEL-PPO,55.0,42,baseline,
5111808,TEL-PPO,55.0,42,baseline,
5111808,TEL-PPO,55.0,42,baseline,
5115904,TEL-PPO,55.0,42,baseline,
5115904,TEL-PPO,55.0,42,baseline,
5115904,TEL-PPO,55.0,42,baseline,
5120000,TEL-PPO,55.0,42,baseline,
5120000,TEL-PPO,55.0,42,baseline,
5120000,TEL-PPO,55.0,42,baseline,
5124096,TEL-PPO,55.0,42,baseline,
5124096,TEL-PPO,55.0,42,baseline,
5124096,TEL-PPO,55.0,42,baseline,
5128192,TEL-PPO,55.0,42,baseline,
5128192,TEL-PPO,55.0,42,baseline,
5128192,TEL-PPO,55.0,42,baseline,
5132288,TEL-PPO,55.0,42,baseline,
5132288,TEL-PPO,55.0,42,baseline,
5132288,TEL-PPO,55.0,42,baseline,
5136384,TEL-PPO,55.0,42,baseline,
5136384,TEL-PPO,55.0,42,baseline,
5136384,TEL-PPO,55.0,42,baseline,
5140480,TEL-PPO,55.0,42,baseline,
5140480,TEL-PPO,55.0,42,baseline,
5140480,TEL-PPO,55.0,42,baseline,
5144576,TEL-PPO,55.0,42,baseline,
5144576,TEL-PPO,55.0,42,baseline,
5144576,TEL-PPO,55.0,42,baseline,
5148672,TEL-PPO,55.0,42,baseline,
5148672,TEL-PPO,55.0,42,baseline,
5148672,TEL-PPO,55.0,42,baseline,
5152768,TEL-PPO,55.0,42,baseline,
5152768,TEL-PPO,55.0,42,baseline,
5152768,TEL-PPO,55.0,42,baseline,1.072460412979126
5156864,TEL-PPO,55.0,42,baseline,
5156864,TEL-PPO,55.0,42,baseline,
5156864,TEL-PPO,55.0,42,baseline,
5160960,TEL-PPO,55.0,42,baseline,
5160960,TEL-PPO,55.0,42,baseline,
5160960,TEL-PPO,55.0,42,baseline,
5165056,TEL-PPO,55.0,42,baseline,
5165056,TEL-PPO,55.0,42,baseline,
5165056,TEL-PPO,55.0,42,baseline,
5169152,TEL-PPO,55.0,42,baseline,
5169152,TEL-PPO,55.0,42,baseline,
5169152,TEL-PPO,55.0,42,baseline,
5173248,TEL-PPO,55.0,42,baseline,
5173248,TEL-PPO,55.0,42,baseline,
5173248,TEL-PPO,55.0,42,baseline,
5177344,TEL-PPO,55.0,42,baseline,
5177344,TEL-PPO,55.0,42,baseline,
5177344,TEL-PPO,55.0,42,baseline,
5181440,TEL-PPO,55.0,42,baseline,
5181440,TEL-PPO,55.0,42,baseline,
5181440,TEL-PPO,55.0,42,baseline,
5185536,TEL-PPO,55.0,42,baseline,
5185536,TEL-PPO,55.0,42,baseline,
5185536,TEL-PPO,55.0,42,baseline,
5189632,TEL-PPO,55.0,42,baseline,
5189632,TEL-PPO,55.0,42,baseline,
5189632,TEL-PPO,55.0,42,baseline,
5193728,TEL-PPO,55.0,42,baseline,
5193728,TEL-PPO,55.0,42,baseline,
5193728,TEL-PPO,55.0,42,baseline,
5197824,TEL-PPO,55.0,42,baseline,
5197824,TEL-PPO,55.0,42,baseline,
5197824,TEL-PPO,55.0,42,baseline,
5201920,TEL-PPO,55.0,42,baseline,
5201920,TEL-PPO,55.0,42,baseline,
5201920,TEL-PPO,55.0,42,baseline,
5206016,TEL-PPO,55.0,42,baseline,
5206016,TEL-PPO,55.0,42,baseline,
5206016,TEL-PPO,55.0,42,baseline,
5210112,TEL-PPO,55.0,42,baseline,
5210112,TEL-PPO,55.0,42,baseline,
5210112,TEL-PPO,55.0,42,baseline,
5214208,TEL-PPO,55.0,42,baseline,
5214208,TEL-PPO,55.0,42,baseline,
5214208,TEL-PPO,55.0,42,baseline,
5218304,TEL-PPO,55.0,42,baseline,
